anio,mes,folio,asesor,monto,diputado,tipo_informe,doc,formulario
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20683,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20635,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20611,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6443,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20584,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6443&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20599,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20659,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20671,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6444,MARCOS ANDRÉS ESPINOSA MONARDES,1053175,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20585,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6444&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20647,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20731,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6450,MIGUEL ANGEL GREZ CATALÁN,1053000,Jorge Sabag Villalobos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20809,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6450&prmFecha=202102
2021,2,6437,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20540,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6437&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20695,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20743,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6440,MAURICIO FERNANDO DROGUETT SILVA,570000,Virginia Troncoso Hellman,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20566,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6440&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20779,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20767,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,2,6439,FUNDACION JAIME GUZMAN,200000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20555,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6439&prmFecha=202102
2021,2,6445,FUNDACION JAIME GUZMAN,500000,Nora Cuevas Contreras,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20755,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202102
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20780,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6442,CRISTIAN VILCHES ESCOBAR,1053175,René Alinco Bustos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20583,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6442&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20600,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6441,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20571,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6441&prmFecha=202103
2021,3,6455,ALVARO IRIARTE BARÓN,1053175,Sofía Cid Versalovic,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20815,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6455&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20744,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20588,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20648,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20636,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20768,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6453,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20813,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6453&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20720,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20660,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20684,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6452,MARCOS ANDRÉS ESPINOSA MONARDES,1053175,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20812,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6452&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20612,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6456,FUNDACION JAIME GUZMAN,1030000,Iván Norambuena Farías,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20816,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6456&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20756,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6450,MIGUEL ANGEL GREZ CATALÁN,1053000,Jorge Sabag Villalobos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20810,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6450&prmFecha=202103
2021,3,6437,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20541,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6437&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20708,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20732,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6440,MAURICIO FERNANDO DROGUETT SILVA,570000,Virginia Troncoso Hellman,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20567,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6440&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20624,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20672,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,3,6439,FUNDACION JAIME GUZMAN,200000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20556,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6439&prmFecha=202103
2021,3,6445,FUNDACION JAIME GUZMAN,500000,Nora Cuevas Contreras,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20696,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202103
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20637,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6460,CRISTIAN VILCHES ESCOBAR,1053175,René Alinco Bustos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20821,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6460&prmFecha=202104
2021,4,6458,ARNALDO RICARDO ARANCIBIA RAMOGNINI,1000000,Sebastián Alvarez Ramírez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20819,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6458&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20661,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6441,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20572,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6441&prmFecha=202104
2021,4,6464,ALVARO IRIARTE BARÓN,1053175,Sofía Cid Versalovic,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20825,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6464&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20721,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20745,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20781,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20649,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20601,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6461,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20822,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6461&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20673,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20625,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6459,MARCOS ANDRÉS ESPINOSA MONARDES,1053175,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20820,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6459&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20685,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20709,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6463,MIGUEL ANGEL GREZ CATALÁN,1053000,Jorge Sabag Villalobos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20824,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6463&prmFecha=202104
2021,4,6437,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20542,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6437&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20733,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20613,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6465,MAURICIO FERNANDO DROGUETT SILVA,570000,Virginia Troncoso Hellman,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20826,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6465&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20757,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20769,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6439,FUNDACION JAIME GUZMAN,200000,Gastón Von Muhlenbrock Zamora,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20557,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6439&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Nora Cuevas Contreras,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20697,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,4,6445,FUNDACION JAIME GUZMAN,500000,Cristian Labbé Martínez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20589,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202104
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20662,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6466,RONALD BENJAMÍN GALLARDO DUARHTT,1053175,René Alinco Bustos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20835,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6466&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Nino Baltolu Rasera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20590,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6441,FUNDACION JAIME GUZMAN,200000,Sergio Bobadilla Muñoz,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20573,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6441&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20614,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20686,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20710,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Javier Hernández Hernández,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20734,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20626,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6467,MARCOS ANDRÉS ESPINOSA MONARDES,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20838,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6467&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20770,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6469,DIEGO IGNACIO KHAMIS THOMAS,1053175,Andrés Longton Herrera,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20840,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6469&prmFecha=202105
2021,5,6470,DIEGO IGNACIO KHAMIS THOMAS,564972,Andrés Longton Herrera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20843,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6470&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Javier Macaya Danús,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20758,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6468,MARCOS ANDRÉS ESPINOSA MONARDES,1053175,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20839,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6468&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20602,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6445,FUNDACION JAIME GUZMAN,500000,Guillermo Ramírez Diez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20722,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6445&prmFecha=202105
2021,5,6471,MIGUEL ANGEL GREZ CATALÁN,1053000,Jorge Sabag Villalobos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20844,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6471&prmFecha=202105
2021,5,6437,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=20543,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6437&prmFecha=202105
